age,income,employment_years,education_level,marital_status,home_ownership,num_dependents,zip_code_region,loan_amount,credit_score,cred_hist_length,num_existing_loans,total_debt,checking_acc_balance,savings_acc_balance,previous_defaults,credit_card_utilization,num_late_payments_last_year,inquiries_last_6_months,has_co_signer,loan_purpose,debt_to_income_ratio,target_default
63,32905,29,3,1,1,0,2,40437,611,1,0,87351,218,38941,0,0.012678377055762802,8,7,0,3,2.6546421516486856,1
44,141759,11,1,0,2,0,3,19989,490,15,4,75538,533,42057,0,0.0070098924921825345,11,9,0,0,0.532862111047623,0
46,44351,3,2,2,1,4,0,33726,749,24,1,70749,14977,47275,0,0.6115039431796471,10,2,1,3,1.5952064215012063,0
64,50981,23,1,1,2,3,1,6004,458,4,0,5913,14854,29689,0,0.9735209257900829,11,4,1,2,0.11598438634000903,0
45,93903,28,0,0,0,3,0,15301,652,26,3,22484,7951,8052,0,0.8559334843539788,2,4,0,1,0.2394385695877661,0
52,90821,8,1,1,0,1,0,33679,562,7,1,20987,9565,21402,0,0.25201891258945164,11,9,1,2,0.2310809174089693,0
25,129200,3,2,1,0,4,2,29103,705,6,0,2575,16448,47187,0,0.1966668111476857,6,8,1,0,0.019930340557275543,0
33,123241,23,0,2,0,2,2,42168,316,15,2,34050,4341,48088,0,0.6261121806334554,7,6,0,2,0.2762879236617684,0
59,102289,13,0,0,0,3,3,8504,559,6,3,86226,5082,5704,0,0.8226377470220774,0,8,0,2,0.8429645416418188,0
53,136506,4,2,1,0,4,2,37578,654,7,0,98299,13896,40679,0,0.36207867090002976,5,7,0,2,0.7201075410604663,0
47,104021,17,2,0,2,4,2,7080,788,20,0,42793,11334,29985,0,0.4323545903670759,10,2,1,1,0.41138808509820135,0
35,98513,18,2,2,1,3,3,8408,513,22,3,77945,16068,29310,0,0.11548951367775118,1,1,0,3,0.7912153725904195,0
19,39874,11,1,0,2,4,3,5153,538,3,2,29712,19369,34045,0,0.15282642125535917,7,2,0,3,0.7451472137232281,0
66,70931,17,3,1,0,4,3,12055,479,21,4,15462,5594,43671,0,0.5683515950260208,5,5,0,0,0.2179864939166232,0
30,27674,16,1,1,1,3,3,20760,718,29,2,16353,11846,46903,0,0.10265614574843696,10,9,1,3,0.5909156609091566,0
21,70516,29,1,0,1,0,0,18752,442,29,3,50709,15582,49670,0,0.202046124795901,10,3,1,2,0.7191133927052017,0
43,141982,23,3,1,0,1,0,25193,616,13,4,80411,17388,11715,0,0.23467702401188406,11,0,1,1,0.5663464382809088,0
42,148408,10,2,1,0,2,3,4800,543,2,0,46464,18506,21810,0,0.44392453321363035,2,9,0,2,0.31308285267640557,0
47,114574,34,2,1,0,1,3,2037,531,3,2,68145,12766,40583,0,0.04561196412363622,3,9,1,2,0.594768446593468,0
28,80686,22,3,2,0,0,1,31054,602,13,2,61001,6696,183,0,0.4997709716929386,6,8,0,0,0.7560295466375827,0
24,114851,16,3,2,0,0,1,27866,630,9,4,67356,3981,41932,0,0.9286744063940815,8,5,0,2,0.5864642014436096,0
48,89212,0,1,1,0,4,1,1992,547,22,0,82023,16855,27961,0,0.02446366111907261,10,0,1,2,0.9194166704030848,0
61,22426,14,0,0,1,1,2,24696,582,19,2,37685,19789,35156,0,0.6309848652074653,9,2,0,0,1.680415589048426,0
27,142952,31,3,2,0,0,0,38278,586,18,4,69735,308,20706,0,0.8358423651515423,1,0,1,3,0.4878210867983659,0
56,110009,8,1,0,0,1,0,34161,331,5,2,50384,7695,21316,1,0.31246084254917716,8,8,0,3,0.45799889099982727,1
30,88498,14,0,1,1,0,1,9005,799,10,0,63358,7707,36595,0,0.1315185450192249,5,3,0,3,0.7159257836335284,0
48,49943,27,2,1,2,2,1,30400,829,14,0,94245,15522,2497,0,0.04333978760926305,1,1,1,0,1.8870512384117895,0
24,86395,23,2,0,0,0,0,17741,680,21,1,64826,3047,13562,0,0.6439030594358025,7,3,0,0,0.7503443486312865,0
66,64816,34,1,2,1,1,2,18565,362,17,4,39830,11191,36247,0,0.5522343802290683,3,1,1,1,0.6145087632683288,0
59,24138,21,1,0,1,4,1,40585,427,3,3,46915,2017,28841,0,0.22929498839199758,10,5,1,1,1.9436158753832131,1
59,120728,26,3,0,2,1,3,35833,827,7,2,61506,13366,8757,0,0.831617307631748,7,5,0,2,0.5094592803657809,0
53,111176,18,2,1,0,3,1,13094,462,9,0,49627,4881,34703,0,0.7355063521523434,10,6,0,2,0.44638231272936607,0
37,95945,11,1,2,0,1,0,32280,550,5,2,23047,1478,22659,0,0.27642878498678314,6,8,0,0,0.24021053728698732,0
21,24017,19,2,0,0,2,0,47647,594,4,2,23439,4870,9018,1,0.7533630228646339,6,8,0,0,0.9759337136195195,0
24,30451,0,2,2,1,2,1,45378,478,3,3,80238,19843,29277,0,0.24499421350077255,10,3,0,1,2.634987356737053,0
18,82956,20,3,1,0,2,1,20513,528,26,0,95256,11946,44077,0,0.6752674618663609,6,8,0,2,1.1482713727759295,0
61,113863,0,0,2,0,0,3,1154,693,13,1,87798,9423,16733,0,0.11854504107387942,1,7,0,2,0.7710845489755233,0
62,30278,9,3,1,0,2,3,31262,695,9,4,74832,5434,49250,0,0.6922394633332072,7,0,0,2,2.471497456899399,0
59,110480,31,1,2,0,1,2,29134,371,23,2,2222,571,18153,0,0.23877441898226026,1,6,0,3,0.020112237509051414,0
64,63764,38,3,0,2,4,2,43514,617,28,3,43864,19973,34572,0,0.5724693542417141,2,6,0,1,0.6879116742989775,0
30,143030,21,3,1,2,2,3,9678,678,7,3,12174,8339,42020,0,0.17246386685188253,9,9,0,3,0.08511501083688737,0
39,21134,17,2,0,2,1,2,7294,435,29,4,3312,11635,44469,0,0.7259669475679523,6,3,1,2,0.15671429923346267,0
38,82943,31,3,1,0,0,2,10574,677,8,4,2778,596,4170,0,0.060879574393051694,6,6,0,0,0.03349288065297855,0
39,115667,26,1,2,0,0,1,36183,418,10,0,35618,17454,27666,0,0.1654177868027188,11,9,0,1,0.30793571200083,0
45,74318,27,0,2,1,4,3,49747,829,1,2,69659,14834,16785,0,0.18413647987083648,6,9,0,3,0.937309938372938,0
26,123423,17,3,1,1,4,1,2070,822,27,2,7030,4250,41147,0,0.041343585853998555,3,4,1,2,0.0569585895659642,0
43,123998,38,3,1,1,1,1,19638,686,20,4,50366,3371,44944,0,0.7450125161602457,4,4,0,3,0.406183970709205,0
26,80128,28,0,1,0,4,2,48553,568,29,1,82023,157,24714,1,0.9809525047399328,6,4,1,0,1.023649660543131,0
32,108056,17,1,2,2,4,1,27082,823,29,2,1424,16032,49294,0,0.7783977884116824,7,5,1,1,0.013178351965647442,0
27,41869,7,1,1,2,0,0,17306,846,21,3,20046,3318,32711,0,0.8606319621223956,2,6,0,0,0.4787790489383553,0
41,122468,30,3,1,2,1,2,43835,785,21,4,53805,13462,45163,0,0.006007660338277154,5,4,0,0,0.43933925596890616,0
59,137034,33,2,0,0,4,0,8807,737,1,2,78306,12242,220,0,0.11786996377459324,11,8,0,1,0.5714348263934498,0
25,25039,6,3,1,2,1,2,24224,410,19,0,19453,7221,4240,0,0.5590203392948624,8,8,1,2,0.776908023483366,0
41,41281,35,0,0,1,2,1,33143,621,2,4,36083,8957,39769,0,0.9778688847941674,9,6,1,2,0.8740825076911897,0
33,132935,17,0,0,1,0,2,25766,826,12,3,89392,11843,12292,0,0.6607129310482036,10,9,1,3,0.6724489412118705,0
66,30442,37,0,0,2,0,0,25715,476,23,0,70614,2612,28604,0,0.3741366937380777,11,2,0,2,2.319624203403193,1
43,93788,8,3,2,1,0,2,8398,837,13,4,4962,12020,16771,0,0.1461493054814592,4,3,0,2,0.0529065552096217,0
44,139729,8,3,0,2,3,0,13202,772,14,4,1388,12773,47671,0,0.15283569438265077,3,3,1,2,0.009933514159551704,0
54,47586,7,1,1,2,1,3,28987,687,5,2,88368,443,11223,0,0.36275320231678376,8,6,1,3,1.8570167696381288,0
21,73053,34,2,2,1,2,1,36740,397,3,0,85898,5973,32714,1,0.7138101973440073,3,1,1,1,1.1758312458078382,0
67,70489,17,3,2,1,4,0,12312,710,27,4,86009,17288,30429,0,0.031819291024910656,2,4,1,2,1.2201761977046064,0
41,103104,4,1,2,1,2,3,21354,674,24,3,67759,2910,38759,0,0.8521775914616385,6,3,0,0,0.6571907976412167,0
36,106346,13,3,2,1,1,1,14627,469,17,0,23910,11401,559,1,0.9415514356898057,4,9,0,2,0.2248321516559156,0
53,87087,27,1,2,2,0,3,35113,355,1,2,9102,1801,1839,1,0.8888164605308312,0,8,1,2,0.10451617348169072,1
56,32625,29,1,2,1,3,0,29758,624,14,1,19114,17309,1771,0,0.913026909396893,7,0,0,1,0.5858697318007663,0
27,54397,3,2,2,1,1,1,41409,559,6,4,18944,11913,24940,0,0.01533927941826374,10,9,1,0,0.3482544993290071,0
42,78671,38,3,0,0,1,3,29486,639,17,1,53550,14265,24992,0,0.9777923159498958,0,2,1,3,0.6806828437416583,0
35,136214,19,1,1,1,4,0,16099,703,4,4,68649,16056,7676,0,0.36635711489034883,8,5,0,2,0.5039790329922035,0
36,111785,24,0,1,1,2,3,47153,831,6,2,89118,9426,42595,0,0.8692811183651747,0,3,0,2,0.7972268193406986,0
53,86897,27,0,0,2,2,1,42412,473,1,2,82016,2922,18452,0,0.18680887069961416,3,2,0,2,0.9438300516703684,0
27,46149,11,0,0,2,4,1,2611,837,29,2,45366,7555,16900,0,0.4465257426622369,9,5,1,2,0.9830332184879412,0
50,80030,1,2,2,0,3,1,32657,459,9,2,66713,9776,42180,0,0.04416438862397665,3,2,1,0,0.833599900037486,0
67,89906,13,1,2,1,0,0,19462,309,4,0,77138,919,660,1,0.040075996842827255,10,6,0,1,0.8579850065624096,0
22,25283,21,2,0,1,0,3,11773,555,9,0,57739,5004,24905,0,0.9432761007696382,8,0,0,1,2.2837084206779257,1
64,27610,30,3,2,1,3,3,24763,643,9,4,43711,9958,377,0,0.8106066125290391,0,8,0,2,1.5831582759869613,0
66,63326,22,3,1,1,4,0,39547,835,29,0,3504,5575,11474,0,0.5298260444137933,9,9,1,3,0.055332722736316835,0
52,34924,19,1,1,1,1,1,43218,672,22,4,64289,18337,159,0,0.5254581735645378,8,1,1,0,1.8408257931508418,0
61,133143,37,0,2,1,2,2,30063,734,13,0,75022,18952,29329,0,0.7487546184761863,3,3,0,0,0.5634693525006947,0
51,130253,3,1,2,0,1,1,40918,345,23,0,64584,7945,15929,0,0.3416687815704901,6,5,0,3,0.495835028751737,1
50,96162,14,1,2,1,2,2,17737,354,29,0,99532,14194,36942,0,0.7618692758619521,8,5,1,2,1.0350450281816101,0
38,120297,23,1,1,1,1,1,46360,377,17,3,26769,10863,2199,0,0.4850083799932724,10,7,0,2,0.22252425247512406,0
34,20869,24,2,2,1,4,0,14861,790,21,2,80209,15857,27140,0,0.6379174029114649,6,7,1,2,3.8434520101586083,0
39,117088,0,3,0,0,4,2,43523,571,3,3,21618,19783,12980,0,0.9648294501031478,1,3,0,3,0.18463036348729162,0
65,21014,6,1,2,1,3,0,31284,849,26,0,98994,16826,42997,0,0.47131555752026155,5,5,1,0,4.710859427048634,0
54,30103,30,1,0,0,1,2,23428,410,26,0,14589,600,43359,0,0.41840465974645014,5,8,1,1,0.4846360827824469,0
32,102522,11,1,2,2,1,3,1711,314,29,3,43456,12134,25800,0,0.9057491739413586,2,6,0,2,0.4238699986344394,0
52,130317,4,2,2,1,3,2,14706,377,6,4,86286,15290,46006,0,0.902580494916344,3,7,0,3,0.6621238978797854,0
45,116007,37,2,1,0,3,2,29078,800,20,2,92101,11580,6276,0,0.9924187018831758,5,7,1,3,0.7939262285896541,0
24,53458,11,2,0,2,4,2,11924,717,15,4,79726,16037,18372,0,0.5508629993083092,10,1,0,2,1.4913764076471248,0
49,110605,38,1,0,0,4,3,46841,574,29,2,14240,2786,23161,0,0.3442615410266028,5,6,0,3,0.1287464400343565,0
28,102409,17,0,0,0,1,0,16921,793,14,1,70081,19079,8168,0,0.24039006317770362,0,2,0,2,0.6843246199064535,0
27,43248,1,0,1,2,4,3,26432,496,13,2,71660,15231,33633,0,0.0340963569516618,9,6,1,2,1.6569552349241583,0
26,109160,9,0,0,1,4,2,18813,675,9,4,86578,11840,24966,0,0.7267286242108855,7,1,1,2,0.7931293514107732,0
31,63516,14,3,1,1,1,1,40212,362,23,2,44279,2052,42368,0,0.2334761737354467,8,0,1,0,0.6971314314503432,0
30,49061,29,1,2,0,3,3,44452,660,15,1,20995,631,4915,0,0.6066408852256573,1,8,0,3,0.427936650292493,0
42,44170,16,0,2,2,1,1,4420,843,14,1,40102,3442,39009,0,0.9165923653643955,3,9,1,1,0.9079012904686439,0
19,28024,3,0,0,1,0,3,3068,409,4,0,9533,1754,48921,0,0.9502136073945268,10,9,0,0,0.3401727091064802,0
52,102214,6,0,2,0,1,3,40927,493,29,1,53603,11225,39903,1,0.004410133980310316,5,0,0,2,0.5244193554698965,0
24,123792,30,1,2,2,0,2,5806,818,11,3,87640,9770,16197,0,0.3170750313763564,1,0,1,3,0.7079617422773685,0
38,105947,38,0,0,0,1,0,40612,758,22,4,20942,13499,29011,0,0.8373780294652269,10,2,1,1,0.19766487017093454,0
35,63803,33,0,2,2,0,0,31539,600,2,3,3747,25,17938,1,0.5364452053515353,6,0,1,2,0.05872764603545288,0
20,39296,5,1,0,1,0,2,12683,795,16,3,50868,10401,4047,0,0.8075087334821528,5,6,0,3,1.2944828990228012,0
59,111829,37,3,0,1,1,3,20615,448,19,4,55744,7297,16515,0,0.853323282837938,7,6,0,2,0.4984753507587477,1
56,112708,33,2,2,0,4,0,36674,760,16,3,25974,14868,3679,0,0.4426262199413228,6,7,1,1,0.23045391631472478,0
58,106664,14,0,2,1,2,0,21575,438,27,3,65284,6553,22737,0,0.35898293802478554,9,1,0,3,0.612052801320033,0
66,38257,13,2,2,1,4,0,20807,591,7,3,6086,5759,19460,0,0.4554332660505255,0,6,1,1,0.15908199806571346,0
28,32855,5,3,2,2,0,2,21441,634,11,1,56728,7755,29048,1,0.6527952026242663,9,8,1,2,1.7266169532795617,0
56,105178,36,3,2,1,1,1,22578,483,12,4,8440,13384,12927,0,0.36715915288681833,9,9,1,2,0.08024491813877427,0
41,149876,31,0,1,2,1,1,12117,606,4,4,19106,1129,34289,0,0.7749882886977527,4,4,0,1,0.12747871573834368,0
63,121121,2,1,2,2,1,1,4665,561,16,4,41247,4996,49592,0,0.9039927936850224,5,9,1,0,0.3405437537668943,0
36,143324,2,3,1,0,1,1,45390,609,28,3,65227,12296,9933,0,0.2823112021587265,6,2,1,0,0.45510172755435235,0
21,40025,21,2,0,2,2,1,10348,643,26,1,34782,5641,33971,0,0.9649896441742395,3,8,1,3,0.8690068707058088,0
43,24458,21,2,2,1,3,0,49266,723,16,4,58260,13901,30481,0,0.6227252467253106,8,0,1,3,2.3820426854199037,0
55,83610,9,2,2,2,0,0,29783,813,7,2,63496,14371,19775,0,0.878168771219741,0,2,0,0,0.7594306901088387,0
59,90843,2,2,2,2,2,3,8882,823,25,4,3383,7369,14836,0,0.10391643527210548,2,1,0,1,0.037240073533458824,0
49,127237,11,3,0,0,4,0,6289,560,13,0,37094,3895,20105,0,0.2514991370562387,9,1,0,2,0.2915346950965521,0
56,103961,28,0,1,1,3,2,14910,661,5,2,96531,14453,45078,0,0.3210190794325922,1,2,0,2,0.9285308913919643,0
62,69831,16,0,1,1,3,3,41566,468,1,4,78603,4797,39543,0,0.3028221511745133,1,9,0,3,1.125617562400653,0
63,63427,6,2,2,1,1,0,32983,499,5,3,70375,13041,23544,0,0.17186115659853185,0,6,0,3,1.1095432544499977,0
53,113809,12,0,2,2,2,3,37176,684,22,4,99478,1828,15953,0,0.8682009475248323,2,5,0,2,0.8740784999428868,0
57,58506,1,2,2,1,4,3,18545,611,14,1,88709,9727,9395,0,0.41861214128955004,9,8,1,0,1.5162376508392301,0
54,25668,3,2,2,1,1,1,31289,611,11,1,15926,12517,4270,0,0.9631302124667881,4,9,1,3,0.6204612747389746,0
50,111470,9,1,0,2,1,3,47727,694,2,4,16986,16943,8389,0,0.5834723667901471,5,9,0,2,0.15238180676415178,0
53,67195,38,3,2,0,0,0,5090,650,24,3,76585,10070,11717,0,0.1383946356448631,7,2,1,3,1.139742540367587,0
20,93233,23,3,0,0,3,1,44801,327,29,3,4493,9276,36962,1,0.5459047098339571,3,4,0,0,0.048191091137258266,0
26,44417,16,2,2,2,4,0,16362,432,18,3,12719,8050,33512,0,0.9935451477242423,0,8,0,1,0.28635432379494336,0
25,101982,5,3,1,0,3,1,23074,679,15,4,4208,9663,21930,0,0.5651716870992748,11,2,1,3,0.041262183522582416,0
50,126133,18,0,1,0,2,0,31835,827,14,4,29288,6900,49604,0,0.0018693451295626051,8,7,1,2,0.2321993451356901,0
23,30751,4,2,2,0,0,1,14783,586,25,0,1995,5587,3262,0,0.9330799035904191,2,8,1,0,0.06487593899385385,0
58,66218,31,1,2,1,1,1,45162,583,13,1,95470,15784,11213,1,0.23489440612818935,7,6,1,2,1.4417529976743484,0
56,146649,9,0,0,0,0,2,36749,526,2,2,36660,4612,24129,0,0.6885290530689566,3,5,0,0,0.24998465724280425,0
21,27352,8,1,2,1,1,0,41833,726,19,2,8037,3683,30453,0,0.5150801549554427,10,5,1,1,0.29383591693477623,0
30,99052,26,1,2,0,0,3,4554,326,8,1,36053,8396,498,0,0.32543375684088616,2,5,0,1,0.3639805354763155,1
66,108835,12,3,2,1,1,1,46347,631,27,0,22703,7347,44647,0,0.28263952367638867,2,4,0,2,0.20860017457619331,0
19,117493,18,3,1,2,3,0,19773,416,22,1,54532,19984,16524,0,0.9287598625071047,3,6,1,1,0.46412977794421795,0
22,48927,20,2,0,2,3,1,9158,388,17,0,71624,10329,18098,1,0.9119258959198372,3,6,1,3,1.4638951907944489,0
61,61094,23,3,1,0,3,2,2014,421,15,0,94344,17597,11012,0,0.5131348400537792,11,6,1,0,1.5442432972141291,1
44,121948,37,1,0,1,3,2,47295,332,20,3,81247,14072,49827,0,0.2584951955351392,6,2,0,0,0.6662429888149047,0
49,74122,3,1,1,2,0,2,31331,697,21,1,38159,12026,36273,0,0.10234203217199778,1,5,0,0,0.5148134157200291,0
38,49493,23,0,2,2,1,2,46640,824,14,2,64543,3091,3602,0,0.1565763828590856,7,8,1,1,1.3040834057341442,0
25,112247,34,1,1,2,3,3,47969,323,27,4,4025,17766,23059,0,0.5222517257406045,10,8,1,1,0.035858419378691636,0
55,93539,2,2,1,2,0,3,43986,624,3,4,85937,14045,41877,0,0.30782996057900913,1,3,0,3,0.9187290862634837,0
25,51707,3,2,0,0,1,1,37481,333,17,1,5277,8198,42782,0,0.0420681422599567,0,8,1,1,0.10205581449320208,1
67,88814,36,3,0,1,0,0,8585,546,3,4,70225,3498,22888,0,0.4551673853111001,7,1,1,0,0.7906974125700903,0
20,27296,39,3,1,2,3,2,5122,318,13,0,46291,14905,28398,0,0.7461892924643136,3,7,1,3,1.695889507620164,0
61,45398,34,3,0,0,2,2,43660,329,25,4,89353,5506,10795,1,0.8916951159599875,5,1,1,3,1.9682144587867307,1
20,55842,30,2,0,2,0,3,17838,348,18,0,32001,2137,21187,0,0.5852840456830893,0,4,1,0,0.5730632856989363,0
39,33261,24,1,0,2,3,3,18301,479,1,0,65758,15946,18114,0,0.723292123842446,2,5,1,2,1.9770301554372989,0
23,96709,39,3,0,2,4,2,24107,669,7,2,84333,15620,11620,0,0.3640704708649324,6,1,1,1,0.8720284565035312,0
19,115985,12,0,0,2,1,0,23625,694,29,4,76685,14823,5976,0,0.49623817921693947,6,8,0,1,0.6611630814329439,0
40,126616,3,3,1,0,3,1,38142,795,23,2,24219,3865,29232,0,0.7296268565100292,10,5,1,0,0.19127914323624187,0
61,76704,13,2,0,1,4,1,1489,730,5,4,67186,5460,13284,0,0.7276582273722945,7,7,1,2,0.8759125990821861,0
19,87173,12,3,2,0,0,1,1984,506,2,0,80337,4496,39796,0,0.42452626456950415,1,3,0,1,0.9215812235439872,0
55,51781,26,1,1,0,0,1,18344,334,17,4,28934,6898,36486,0,0.5436673415583227,6,2,0,2,0.5587763851605801,0
34,33652,5,3,1,0,4,0,35550,712,29,2,21020,2546,46022,0,0.9238553395509694,3,3,1,0,0.6246285510519434,0
52,25103,16,2,1,2,4,0,15959,663,21,3,57381,4929,39856,0,0.6319976049432336,5,0,0,0,2.2858224116639447,0
51,45500,35,2,0,1,1,0,48310,609,10,2,2010,12722,34392,0,0.6425746256865896,3,0,1,2,0.04417582417582418,0
40,135332,39,0,2,2,0,3,39751,578,4,3,29046,7214,34574,0,0.78462029238536,8,7,0,0,0.21462773032246624,0
47,120336,34,2,0,0,4,2,2869,451,9,1,14482,13310,26030,0,0.11522289631597282,0,0,0,0,0.12034636351548997,0
69,55529,16,0,1,2,2,0,45264,526,21,2,69951,2395,8545,1,0.5228842916487275,0,4,0,3,1.259720146229898,0
25,133499,1,1,1,1,2,1,31268,542,11,4,80770,14874,35701,0,0.959431736270982,4,9,1,2,0.605023258601188,0
39,38452,12,2,1,1,4,0,20028,309,26,3,88745,1702,33708,0,0.3616603921760989,4,8,0,1,2.3079423697076873,1
61,69393,1,3,1,2,1,2,40606,691,12,4,20136,8494,7787,0,0.29492614642209103,10,2,1,1,0.29017336042540315,0
53,51174,27,1,0,0,0,3,14550,347,12,3,98720,14537,3945,0,0.6012079656047576,7,9,1,3,1.9291046234415914,1
22,84450,25,3,2,2,2,1,6702,503,18,2,58587,12259,23442,0,0.22111942456530342,6,1,0,0,0.6937477797513322,0
30,55436,21,3,2,0,4,3,14027,456,4,2,11457,15892,28718,0,0.555945156523649,10,4,0,0,0.20667075546576233,0
46,67406,2,3,1,1,4,0,45628,325,29,4,37206,13,8421,0,0.15565201085764058,2,1,1,3,0.5519686674776726,0
48,83059,34,1,2,2,3,1,33743,720,28,2,99877,19187,11674,0,0.5797934606979056,7,9,1,3,1.202482572629095,0
64,35954,11,1,1,1,4,1,25459,563,9,4,63371,17272,30596,0,0.6023791836451775,3,0,1,0,1.7625577126328087,0
33,102722,23,2,1,0,1,0,23286,828,8,0,62237,11720,21241,0,0.41840047901226285,2,8,0,2,0.6058780008177411,0
59,139747,4,3,2,0,2,0,7032,769,19,3,41475,9388,47165,0,0.38274642543868853,1,9,1,3,0.2967863353059457,0
47,32356,19,0,1,2,3,2,2825,553,24,4,97864,4540,7738,0,0.24545827840044931,8,8,0,2,3.02460131042156,0
33,148128,38,2,2,2,2,0,12554,845,13,3,28629,8090,49389,0,0.33092230783359433,11,0,1,1,0.19327203499675957,0
29,118499,38,1,1,2,2,0,49101,446,2,0,38439,2169,3772,0,0.49834596719136337,6,3,0,0,0.32438248424037336,0
34,22187,12,0,2,1,1,0,13470,625,19,3,65559,11760,12365,0,0.24765890102910104,4,4,1,2,2.9548384188939467,1
33,97243,11,1,1,0,4,1,4770,637,14,4,8798,10423,10798,0,0.7828344633718626,8,1,1,2,0.09047437861851239,0
29,55098,12,0,2,0,1,2,28268,417,5,2,64922,10035,39855,1,0.7090352413257717,2,8,0,0,1.1783004827761443,0
25,112471,9,2,1,1,4,1,1029,464,27,3,6980,8017,15775,0,0.26930586714599547,5,8,0,0,0.06206044224733487,0
37,41225,32,0,1,2,3,0,31083,849,28,3,93580,10910,1984,0,0.09743516310154798,7,8,0,1,2.269981807155852,0
20,23606,39,2,1,2,1,2,9958,497,26,0,60889,180,44055,0,0.0001800389839627936,8,7,0,0,2.579386596627976,0
33,148664,15,1,2,1,1,0,49270,673,10,1,68893,3464,33820,0,0.5967188523814889,3,5,0,2,0.46341414195770325,0
47,77620,34,0,0,0,0,1,9806,428,24,2,4849,11611,38022,0,0.21136374645364886,0,0,1,3,0.06247101262561196,0
62,52828,2,3,1,0,1,1,33162,713,17,4,67464,16913,350,0,0.012582470101539123,7,9,0,0,1.2770500492163246,0
40,146270,4,3,1,0,0,0,10196,679,20,0,39991,14806,912,0,0.35908527059202267,9,4,0,0,0.2734053462774321,0
45,46489,25,1,2,0,4,2,35889,300,16,4,47278,14065,37213,0,0.9619984623174334,2,7,0,3,1.0169717567596637,1
68,34387,10,0,1,1,4,1,28702,466,17,4,89199,1286,10715,1,0.6899428076298173,5,3,0,0,2.5939744670951232,1
57,89463,6,3,1,0,4,0,36777,315,1,3,28177,2190,33059,0,0.8577637029224581,3,7,0,0,0.3149570213384304,0
22,91832,9,2,1,1,0,3,8739,411,28,0,96940,8898,25788,0,0.14473909826073006,5,5,1,3,1.0556233121352034,1
37,115980,33,0,1,2,4,0,25599,667,21,0,81754,11409,15778,0,0.07328815461943639,11,0,0,2,0.7048973961027764,0
57,131926,2,0,0,1,2,0,37827,401,22,2,80845,17945,15223,0,0.011529763509722457,2,0,1,1,0.6128056637812107,1
61,132429,7,3,0,0,1,2,12285,705,15,1,13772,5628,33235,1,0.9556622900194871,6,2,0,1,0.10399534845086801,0
18,22591,30,2,1,2,0,0,32147,806,17,4,12328,13882,3277,0,0.30020273535354847,1,0,0,1,0.5457040414324288,0
47,143446,10,2,1,1,4,3,30727,339,11,2,44931,18995,14641,0,0.45950494234085804,4,3,1,2,0.31322588291064235,0
38,130431,6,2,1,1,2,0,3910,847,22,2,8356,660,11391,0,0.3945236236017745,2,2,0,1,0.06406452453787827,0
37,68516,1,0,0,1,1,3,15674,680,5,4,11723,15248,22976,0,0.7304569353928593,4,6,0,2,0.17109872146651878,0
23,111683,5,1,0,2,1,1,19354,815,4,3,39913,19562,20709,0,0.3099648819527431,2,8,1,0,0.35737757760805133,0
39,82061,31,0,2,1,4,0,31676,796,26,3,57322,3389,33832,0,0.5354528826140516,8,6,1,1,0.6985291429546313,0
35,124425,19,0,2,0,2,2,27114,580,21,4,36189,10298,37656,0,0.9955822649554675,7,4,0,3,0.2908499095840868,0
25,86736,33,3,1,2,0,0,24039,650,24,0,74202,3063,47777,1,0.44406355134423625,1,0,1,2,0.8554925290536801,0
56,101257,15,1,1,2,4,3,45929,633,9,1,56896,2840,11655,0,0.5512715406997556,7,4,0,1,0.561896955272228,0
49,81753,24,2,0,1,1,3,32831,823,27,3,13137,10770,13111,0,0.5025280623108378,7,0,0,3,0.16069135077611832,0
50,104774,11,3,1,0,1,2,44884,582,16,1,47034,6146,26269,0,0.8031861581360322,9,5,0,1,0.4489090804970699,0
33,31087,6,0,1,2,1,3,26146,618,12,2,66914,11145,18778,0,0.266839654033575,2,7,1,2,2.152475311223341,0
29,50816,38,1,0,1,4,0,46819,713,18,2,76740,16922,43017,0,0.17043801614279697,9,6,1,2,1.510154282115869,0
55,43408,16,2,0,0,3,3,18626,313,22,4,74538,19311,24662,1,0.754093158264862,4,0,0,0,1.7171489126428308,0
69,144116,10,2,0,1,3,0,18096,355,3,4,15766,18777,27168,0,0.4156181863686542,1,7,0,2,0.10939798495656276,0
51,125276,5,0,0,1,3,0,32308,702,15,4,48568,17280,46418,0,0.9137260089766872,9,8,1,1,0.38768798492927614,0
31,20136,22,2,2,2,2,3,14054,641,18,3,44856,6345,39626,0,0.6441592857933977,5,9,0,2,2.227651966626937,0
53,37413,26,2,0,2,4,2,15070,498,12,1,86795,18752,3,1,0.5643431117117426,1,1,1,3,2.319915537380055,1
50,133650,5,1,0,1,1,1,43253,591,13,2,15546,13322,38708,0,0.07045705482587716,3,0,1,0,0.11631874298540965,0
40,79500,37,3,1,2,2,2,27250,740,1,1,25770,7747,40816,0,0.730411905137798,2,5,1,0,0.3241509433962264,0
67,104514,1,1,1,2,3,1,15413,377,4,3,76842,18764,43908,0,0.6860403655129582,0,3,1,2,0.735231643607555,0
62,76358,21,3,1,0,0,2,12855,411,8,1,38488,16398,44817,0,0.6400719244871548,7,6,1,1,0.5040467272584405,0
19,86197,19,3,2,0,2,0,39921,834,19,1,52679,11320,47376,0,0.26790952357069053,7,2,0,0,0.6111465596250449,0
